Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 下午 12:02:25
Collection Length (seconds):, 42.1335
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
0.0254118, -0.0182956, 0.216, 0.1578369, 0.216, -0.9436646, 0.216, -0.3745728, 0.216, 7.9465647, 0.216, -73.992363, 0.216, -33.3893127
0.0262059, -0.0184634, 0.22275, 0.2442627, 0.22275, -0.9364624, 0.22275, -0.3842773, 0.22275, 7.6259542, 0.22275, -57.5954208, 0.22275, -28.9160309
0.027, -0.0191348, 0.2295, 0.2993774, 0.2295, -0.9258423, 0.2295, -0.3751221, 0.2295, 6.6793895, 0.2295, -37.6717567, 0.2295, -23.6259537
0.0277941, -0.0135958, 0.23625, 0.3272095, 0.23625, -0.9144897, 0.23625, -0.3493652, 0.23625, 5.5954199, 0.23625, -17.5419846, 0.23625, -17.358778
0.0285882, -0.0139315, 0.243, 0.329895, 0.243, -0.9011841, 0.243, -0.3355103, 0.243, 3.8396947, 0.243, 1.5114504, 0.243, -10.801527
0.0293824, -0.0099031, 0.24975, 0.3009644, 0.24975, -0.9207153, 0.24975, -0.3312378, 0.24975, 1.908397, 0.24975, 20.2671757, 0.24975, -4.2519083
0.0301765, -0.0075532, 0.2565, 0.1867676, 0.2565, -0.9551392, 0.2565, -0.2996216, 0.2565, 0.0992366, 0.2565, 33.8625946, 0.2565, 1.9236641
0.0309706, -0.0135958, 0.26325, 0.0476074, 0.26325, -0.9707642, 0.26325, -0.2446899, 0.26325, -0.2061069, 0.26325, 39.5648842, 0.26325, 5.9847326
0.0317647, -0.012253, 0.27, -0.0719604, 0.27, -0.9450684, 0.27, -0.2634888, 0.27, -2.8320611, 0.27, 35.4961815, 0.27, 6.1068702
0.0325588, -0.0115816, 0.27675, -0.1430664, 0.27675, -0.920105, 0.27675, -0.2705688, 0.27675, -6.0458016, 0.27675, 27.4961834, 0.27675, 4.6641221
0.0333529, -0.0092317, 0.2835, -0.1635132, 0.2835, -0.9173584, 0.2835, -0.2423096, 0.2835, -7.3740458, 0.2835, 24.2213745, 0.2835, 3.9541984
0.0341471, -0.0075532, 0.29025, -0.1500854, 0.29025, -0.9445801, 0.29025, -0.2023926, 0.29025, -9.6030531, 0.29025, 20.6488552, 0.29025, 2.4122138
0.0349412, -0.0105745, 0.297, -0.1345825, 0.297, -0.9642944, 0.297, -0.187561, 0.297, -11.8702288, 0.297, 17.603054, 0.297, 1.1984733
0.0357353, -0.012253, 0.30375, -0.1119385, 0.30375, -1.0004272, 0.30375, -0.1712646, 0.30375, -12.519084, 0.30375, 14.5648851, 0.30375, 0.0305344
0.0365294, -0.0102388, 0.3105, -0.1089478, 0.3105, -1.0306396, 0.3105, -0.1698608, 0.3105, -12.4427481, 0.3105, 9.9541988, 0.3105, -0.6412213
0.0373235, -0.012253, 0.31725, -0.1165771, 0.31725, -1.0250244, 0.31725, -0.1599121, 0.31725, -11.4885492, 0.31725, 4.5267177, 0.31725, -1.8549619
0.0381176, -0.0135958, 0.324, -0.1065063, 0.324, -0.994751, 0.324, -0.1818237, 0.324, -11.1755724, 0.324, -2.1755726, 0.324, -3.7633588
0.0389118, -0.0149386, 0.33075, -0.092041, 0.33075, -0.9746704, 0.33075, -0.2365112, 0.33075, -11.5572519, 0.33075, -10.6564884, 0.33075, -5.9236641
0.0397059, -0.0157778, 0.3375, -0.0695801, 0.3375, -0.9708252, 0.3375, -0.2744751, 0.3375, -11.9236641, 0.3375, -16.5343513, 0.3375, -7.6717558
0.0405, -0.0166171, 0.34425, -0.0316162, 0.34425, -0.9951782, 0.34425, -0.293335, 0.34425, -11.8778629, 0.34425, -19.6564884, 0.34425, -9.5954199
0.0412941, -0.0176242, 0.351, 0.0135498, 0.351, -1.0195312, 0.351, -0.3112793, 0.351, -10.9236641, 0.351, -21.8854961, 0.351, -11.038168
0.0420882, -0.0181277, 0.35775, 0.0563965, 0.35775, -1.0290527, 0.35775, -0.3286743, 0.35775, -8.3893127, 0.35775, -22.5343513, 0.35775, -11.4351149
0.0428824, -0.0169528, 0.3645, 0.0914917, 0.3645, -1.0255737, 0.3645, -0.3247681, 0.3645, -7.1832061, 0.3645, -21.3129768, 0.3645, -11.2290077
0.0436765, -0.017792, 0.37125, 0.1020508, 0.37125, -1.0187988, 0.37125, -0.3200073, 0.37125, -5.6183205, 0.37125, -17.160305, 0.37125, -9.7404585
