Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 下午 12:07:46
Collection Length (seconds):, 41.9985
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
0.1365882, -0.0209812, 1.161, -0.0847778, 1.161, -0.9641113, 1.161, -0.3842773, 1.161, -0.2442748, 1.161, -1.5114504, 1.161, -4.5038166
0.1373824, -0.0146029, 1.16775, -0.081604, 1.16775, -0.9623413, 1.16775, -0.3856812, 1.16775, -0.1755725, 1.16775, -1.648855, 1.16775, -4.3816795
0.1381765, -0.011078, 1.1745, -0.0742188, 1.1745, -0.9602661, 1.1745, -0.3858643, 1.1745, -0.1374046, 1.1745, -1.3664122, 1.1745, -4.1908398
0.1389706, -0.0142672, 1.18125, -0.0755005, 1.18125, -0.9579468, 1.18125, -0.3897705, 1.18125, -0.0763359, 1.18125, -1.129771, 1.18125, -4.038168
0.1397647, -0.0137636, 1.188, -0.0778198, 1.188, -0.9581299, 1.188, -0.3922119, 1.188, 0.0305344, 1.188, -0.5114504, 1.188, -3.8625953
0.1405588, -0.0119173, 1.19475, -0.078064, 1.19475, -0.9599609, 1.19475, -0.3914185, 1.19475, -0.0152672, 1.19475, -0.0992366, 1.19475, -3.778626
0.1413529, -0.0129244, 1.2015, -0.0840454, 1.2015, -0.9622803, 1.2015, -0.3874512, 1.2015, 0.2748092, 1.2015, 0.2977099, 1.2015, -4.1984735
0.1421471, -0.0159457, 1.20825, -0.0883789, 1.20825, -0.9589233, 1.20825, -0.3916016, 1.20825, 0.0229008, 1.20825, 0.2671756, 1.20825, -3.9770992
0.1429412, -0.0149386, 1.215, -0.0916748, 1.215, -0.9608765, 1.215, -0.3903198, 1.215, -0.0610687, 1.215, 0.0839695, 1.215, -4.0916033
0.1437353, -0.0112459, 1.22175, -0.0901489, 1.22175, -0.9581299, 1.22175, -0.390625, 1.22175, 0.1221374, 1.22175, 0.0687023, 1.22175, -3.9847329
0.1445294, -0.0135958, 1.2285, -0.0952759, 1.2285, -0.9580688, 1.2285, -0.3918457, 1.2285, 0.1908397, 1.2285, -0.0152672, 1.2285, -4.0763359
0.1453235, -0.0142672, 1.23525, -0.0914307, 1.23525, -0.9590454, 1.23525, -0.3903198, 1.23525, 0.2900763, 1.23525, -0.1908397, 1.23525, -4.2442746
0.1461176, -0.0152743, 1.242, -0.085083, 1.242, -0.9572754, 1.242, -0.3912354, 1.242, 0.3435115, 1.242, -0.3664122, 1.242, -4.4122138
0.1469118, -0.0206455, 1.24875, -0.0775146, 1.24875, -0.9570312, 1.24875, -0.3943481, 1.24875, 0.3053435, 1.24875, -0.5496183, 1.24875, -4.4580154
0.1477059, -0.01561, 1.2555, -0.0773926, 1.2555, -0.956543, 1.2555, -0.3939209, 1.2555, 0.3664122, 1.2555, -0.4351145, 1.2555, -4.2671757
0.1485, -0.0139315, 1.26225, -0.0755005, 1.26225, -0.9567871, 1.26225, -0.3925781, 1.26225, 0.4198473, 1.26225, -0.4580153, 1.26225, -4.3358779
0.1492941, -0.0125887, 1.269, -0.0748291, 1.269, -0.9526367, 1.269, -0.3873291, 1.269, 0.1755725, 1.269, -0.3282443, 1.269, -4.3282442
0.1500882, -0.0095674, 1.27575, -0.0747681, 1.27575, -0.9498291, 1.27575, -0.3882446, 1.27575, 0.4427481, 1.27575, -0.2137405, 1.27575, -4.0305343
