Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 上午 10:42:25
Collection Length (seconds):, 42.093
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
0, -0.0011749, 0, -0.0186157, 0, -1.0039062, 0, -0.147522, 0, 2.2366412, 0, 1.2061069, 0, -3.0687022
0.0007941, -0.0031891, 0.00675, -0.0167236, 0.00675, -1.0013428, 0.00675, -0.1433716, 0.00675, 2.4045801, 0.00675, 1.1908396, 0.00675, -3.2061069
0.0015882, -0.0045319, 0.0135, -0.0288086, 0.0135, -1.0032349, 0.0135, -0.1462402, 0.0135, 2.3664122, 0.0135, 0.8091603, 0.0135, -2.9389312
0.0023824, -0.0018463, 0.02025, -0.0305176, 0.02025, -1.0032349, 0.02025, -0.149353, 0.02025, 2.1832061, 0.02025, 0.351145, 0.02025, -3.0458016
0.0031765, -0.0018463, 0.027, -0.0310669, 0.027, -1.0054321, 0.027, -0.1445312, 0.027, 2.2061069, 0.027, 0.1832061, 0.027, -3.1603053
0.0039706, -0.0041962, 0.03375, -0.0266113, 0.03375, -1.0042114, 0.03375, -0.1411743, 0.03375, 2.1450381, 0.03375, -0.0534351, 0.03375, -2.9694657
0.0047647, -0.012253, 0.0405, -0.0239258, 0.0405, -1.0049438, 0.0405, -0.1434937, 0.0405, 2.0687022, 0.0405, -0.0229008, 0.0405, -3.1145039
0.0055588, -0.0176242, 0.04725, -0.0244751, 0.04725, -1.0040894, 0.04725, -0.1448364, 0.04725, 2.091603, 0.04725, -0.3129771, 0.04725, -3.2519083
0.0063529, -0.0142672, 0.054, -0.0244141, 0.054, -1.0031738, 0.054, -0.1497192, 0.054, 1.961832, 0.054, -0.1145038, 0.054, -2.9236641
0.0071471, -0.0152743, 0.06075, -0.0211182, 0.06075, -0.9997559, 0.06075, -0.1455078, 0.06075, 1.6412214, 0.06075, 0.1221374, 0.06075, -2.961832
0.0079412, -0.0182956, 0.0675, -0.0206299, 0.0675, -1.007019, 0.0675, -0.1469727, 0.0675, 1.6259542, 0.0675, 0.1374046, 0.0675, -3.0839694
0.0087353, -0.0139315, 0.07425, -0.0218506, 0.07425, -1.005249, 0.07425, -0.1456299, 0.07425, 1.5419847, 0.07425, 0.1068702, 0.07425, -3.0152671
0.0095294, -0.0095674, 0.081, -0.0215454, 0.081, -1.0062866, 0.081, -0.1482544, 0.081, 1.519084, 0.081, 0.1221374, 0.081, -2.9770992
0.0103235, -0.0095674, 0.08775, -0.020874, 0.08775, -1.0021973, 0.08775, -0.1452026, 0.08775, 1.5877863, 0.08775, 0.2366412, 0.08775, -2.9312978
0.0111176, -0.0124208, 0.0945, -0.0187378, 0.0945, -1.0043335, 0.0945, -0.1469727, 0.0945, 1.6564885, 0.0945, 0.3435115, 0.0945, -2.8549619
0.0119118, -0.01561, 0.10125, -0.017395, 0.10125, -1.0021973, 0.10125, -0.1477661, 0.10125, 1.7480916, 0.10125, 0.3129771, 0.10125, -3.1068702
0.0127059, -0.0125887, 0.108, -0.0137939, 0.108, -1.0021973, 0.108, -0.1502075, 0.108, 1.6030535, 0.108, 0.1450382, 0.108, -2.9923663
0.0135, -0.0132601, 0.11475, -0.0130005, 0.11475, -1.0021362, 0.11475, -0.1455078, 0.11475, 1.3587786, 0.11475, 0.1908397, 0.11475, -3.0839694
0.0142941, -0.0129244, 0.1215, -0.0123901, 0.1215, -1.0021973, 0.1215, -0.1453247, 0.1215, 1.351145, 0.1215, 0.6412213, 0.1215, -2.7328243
0.0150882, -0.0105745, 0.12825, -0.0153198, 0.12825, -1.0048828, 0.12825, -0.145874, 0.12825, 1.3435115, 0.12825, 0.9007633, 0.12825, -2.7022901
0.0158824, -0.0095674, 0.135, -0.0164185, 0.135, -1.0064697, 0.135, -0.1439819, 0.135, 1.4732825, 0.135, 1.1068702, 0.135, -2.6946564
0.0166765, -0.0095674, 0.14175, -0.0172729, 0.14175, -1.0083618, 0.14175, -0.1392822, 0.14175, 1.6335878, 0.14175, 1.1450381, 0.14175, -2.7709923
0.0174706, -0.0105745, 0.1485, -0.0222778, 0.1485, -1.0019531, 0.1485, -0.1431885, 0.1485, 1.4656489, 0.1485, 1.351145, 0.1485, -2.9312978
0.0182647, -0.012253, 0.15525, -0.0231323, 0.15525, -1.0046387, 0.15525, -0.1470947, 0.15525, 1.3206106, 0.15525, 1.0687023, 0.15525, -2.8091602
0.0190588, -0.0149386, 0.162, -0.0238647, 0.162, -1.0061035, 0.162, -0.1499023, 0.162, 1.3587786, 0.162, 1.1068702, 0.162, -2.8091602
0.0198529, -0.0193027, 0.16875, -0.0215454, 0.16875, -1.0056763, 0.16875, -0.1466064, 0.16875, 1.5725191, 0.16875, 1.0458015, 0.16875, -2.7938931
0.0206471, -0.0216526, 0.1755, -0.0213623, 0.1755, -1.0048218, 0.1755, -0.145813, 0.1755, 1.5954199, 0.1755, 0.9007633, 0.1755, -2.908397
0.0214412, -0.0182956, 0.18225, -0.0238037, 0.18225, -1.0066528, 0.18225, -0.1455078, 0.18225, 1.4503816, 0.18225, 0.9160305, 0.18225, -2.6717558
